"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Oct 27 12:32:49 GMT 2025","Mon Oct 27 12:32:49 GMT 2025","158","src.main.api.tests","test_transfer_money","TestTransferMoney","","","test_transfer_without_access_to_account",""
"passed","Mon Oct 27 12:33:11 GMT 2025","Mon Oct 27 12:33:13 GMT 2025","1161","src.main.ui.tests","transfer_money_ui_test","TestTransferMoney","","","test_user_can_not_transfer_money_with_invalid_form[chromium-args4-Error: Invalid transfer: insufficient funds or invalid accounts-True]",""
"passed","Mon Oct 27 12:32:40 GMT 2025","Mon Oct 27 12:32:40 GMT 2025","79","src.main.api.tests","change_name_test","TestChangeName","","","test_change_name_to_invalid[ZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZ]",""
"passed","Mon Oct 27 12:32:57 GMT 2025","Mon Oct 27 12:32:58 GMT 2025","424","src.main.ui.tests","deposit_money_ui_test","TestDepositMoney","","","test_deposit_no_account[chromium]",""
"passed","Mon Oct 27 12:32:46 GMT 2025","Mon Oct 27 12:32:46 GMT 2025","399","src.main.api.tests","test_transfer_money","TestTransferMoney","","","test_transfer_money_to_another_user[10000.0]",""
"passed","Mon Oct 27 12:32:45 GMT 2025","Mon Oct 27 12:32:45 GMT 2025","316","src.main.api.tests","test_transfer_money","TestTransferMoney","","","test_transfer_money_to_another_user[0.3742847554879537]",""
"passed","Mon Oct 27 12:32:53 GMT 2025","Mon Oct 27 12:32:53 GMT 2025","487","src.main.ui.tests","create_account_ui_test","TestCreateAccount","","","test_user_can_create_account[chromium]",""
"passed","Mon Oct 27 12:32:39 GMT 2025","Mon Oct 27 12:32:39 GMT 2025","82","src.main.api.tests","change_name_test","TestChangeName","","","test_change_name_to_invalid[Tina Kelly2]",""
"passed","Mon Oct 27 12:32:42 GMT 2025","Mon Oct 27 12:32:43 GMT 2025","388","src.main.api.tests","deposit_money_test","TestDepositMoney","","","test_deposit_money_to_another_user_account",""
"passed","Mon Oct 27 12:32:39 GMT 2025","Mon Oct 27 12:32:39 GMT 2025","79","src.main.api.tests","change_name_test","TestChangeName","","","test_change_name_to_invalid[Thomas Jones@]",""
"passed","Mon Oct 27 12:32:43 GMT 2025","Mon Oct 27 12:32:43 GMT 2025","80","src.main.api.tests","deposit_money_test","TestDepositMoney","","","test_deposit_money_to_non_existent_account",""
"passed","Mon Oct 27 12:32:48 GMT 2025","Mon Oct 27 12:32:48 GMT 2025","324","src.main.api.tests","test_transfer_money","TestTransferMoney","","","test_transfer_to_own_account",""
"passed","Mon Oct 27 12:32:40 GMT 2025","Mon Oct 27 12:32:40 GMT 2025","81","src.main.api.tests","create_account_test","TestCreateAccount","","","test_create_account",""
"passed","Mon Oct 27 12:32:41 GMT 2025","Mon Oct 27 12:32:41 GMT 2025","87","src.main.api.tests","create_user_test","TestCreateUser","","","test_create_invalid_user[-RVD3+xzt38-USER-username-Username must be between 3 and 15 characters]",""
"passed","Mon Oct 27 12:32:38 GMT 2025","Mon Oct 27 12:32:38 GMT 2025","81","src.main.api.tests","change_name_test","TestChangeName","","","test_change_name_to_invalid[]",""
"passed","Mon Oct 27 12:32:39 GMT 2025","Mon Oct 27 12:32:39 GMT 2025","80","src.main.api.tests","change_name_test","TestChangeName","","","test_change_name_to_invalid[Alvarado]",""
"passed","Mon Oct 27 12:33:02 GMT 2025","Mon Oct 27 12:33:03 GMT 2025","777","src.main.ui.tests","deposit_money_ui_test","TestDepositMoney","","","test_deposit_money_page[chromium-100.01]",""
"passed","Mon Oct 27 12:32:40 GMT 2025","Mon Oct 27 12:32:41 GMT 2025","154","src.main.api.tests","create_user_test","TestCreateUser","","","test_create_valid_user[create_user_request0]",""
"passed","Mon Oct 27 12:32:41 GMT 2025","Mon Oct 27 12:32:41 GMT 2025","176","src.main.api.tests","deposit_money_test","TestDepositMoney","","","test_deposit_money[1e-06]",""
"passed","Mon Oct 27 12:33:10 GMT 2025","Mon Oct 27 12:33:11 GMT 2025","976","src.main.ui.tests","transfer_money_ui_test","TestTransferMoney","","","test_user_can_not_transfer_money_with_invalid_form[chromium-args3-Please fill all fields and confirm-False]",""
"skipped","Mon Oct 27 12:32:44 GMT 2025","Mon Oct 27 12:32:44 GMT 2025","0","src.main.api.tests","deposit_money_test","TestDepositMoney","","","test_deposit_beyond_limit",""
"passed","Mon Oct 27 12:32:54 GMT 2025","Mon Oct 27 12:32:55 GMT 2025","479","src.main.ui.tests","create_user_ui_test","TestCreateUser","","","test_admin_can_not_create_user_with_invalid_data[chromium]",""
"passed","Mon Oct 27 12:32:42 GMT 2025","Mon Oct 27 12:32:42 GMT 2025","157","src.main.api.tests","deposit_money_test","TestDepositMoney","","","test_deposit_money[5000.0]",""
"passed","Mon Oct 27 12:32:56 GMT 2025","Mon Oct 27 12:32:57 GMT 2025","695","src.main.ui.tests","deposit_money_ui_test","TestDepositMoney","","","test_deposit_invalid_amount[chromium--100-Please enter a valid amount]",""
