"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Oct 26 21:31:20 GMT 2025","Sun Oct 26 21:31:21 GMT 2025","185","src.main.api.tests","deposit_money_test","TestDepositMoney","","","test_deposit_money[1e-06]",""
"passed","Sun Oct 26 21:31:18 GMT 2025","Sun Oct 26 21:31:18 GMT 2025","81","src.main.api.tests","change_name_test","TestChangeName","","","test_change_name_to_invalid[]",""
"passed","Sun Oct 26 21:31:26 GMT 2025","Sun Oct 26 21:31:26 GMT 2025","161","src.main.api.tests","test_transfer_money","TestTransferMoney","","","test_transfer_money_beyond_balance",""
"passed","Sun Oct 26 21:31:19 GMT 2025","Sun Oct 26 21:31:20 GMT 2025","84","src.main.api.tests","create_account_test","TestCreateAccount","","","test_create_account",""
"passed","Sun Oct 26 21:31:36 GMT 2025","Sun Oct 26 21:31:37 GMT 2025","796","src.main.ui.tests","deposit_money_ui_test","TestDepositMoney","","","test_deposit_money_page[chromium-100]",""
"passed","Sun Oct 26 21:31:23 GMT 2025","Sun Oct 26 21:31:23 GMT 2025","161","src.main.api.tests","deposit_money_test","TestDepositMoney","","","test_deposit_invalid_amount[0]",""
"skipped","Sun Oct 26 21:31:27 GMT 2025","Sun Oct 26 21:31:27 GMT 2025","0","src.main.api.tests","test_transfer_money","TestTransferMoney","","","test_transfer_money_beyond_limit",""
"passed","Sun Oct 26 21:31:21 GMT 2025","Sun Oct 26 21:31:21 GMT 2025","158","src.main.api.tests","deposit_money_test","TestDepositMoney","","","test_deposit_money[5000.0]",""
"passed","Sun Oct 26 21:31:38 GMT 2025","Sun Oct 26 21:31:39 GMT 2025","475","src.main.ui.tests","deposit_money_ui_test","TestDepositMoney","","","test_deposit_no_account[chromium]",""
"passed","Sun Oct 26 21:31:44 GMT 2025","Sun Oct 26 21:31:45 GMT 2025","783","src.main.ui.tests","deposit_money_ui_test","TestDepositMoney","","","test_deposit_money_page[chromium-100.01]",""
"passed","Sun Oct 26 21:31:18 GMT 2025","Sun Oct 26 21:31:19 GMT 2025","81","src.main.api.tests","change_name_test","TestChangeName","","","test_change_name_to_invalid[Mary Jordan6]",""
"passed","Sun Oct 26 21:31:23 GMT 2025","Sun Oct 26 21:31:23 GMT 2025","90","src.main.api.tests","login_user_test","TestLoginUser","","","test_login_user",""
"passed","Sun Oct 26 21:31:20 GMT 2025","Sun Oct 26 21:31:20 GMT 2025","81","src.main.api.tests","create_user_test","TestCreateUser","","","test_create_invalid_user[ababababababababababababab-23jpUVTu%3-USER-username-Username must be between 3 and 15 characters]",""
"passed","Sun Oct 26 21:31:41 GMT 2025","Sun Oct 26 21:31:42 GMT 2025","1233","src.main.ui.tests","transfer_money_ui_test","TestTransferMoney","","","test_user_can_transfer_money[chromium]",""
"passed","Sun Oct 26 21:31:21 GMT 2025","Sun Oct 26 21:31:22 GMT 2025","394","src.main.api.tests","deposit_money_test","TestDepositMoney","","","test_deposit_money_to_another_user_account",""
"passed","Sun Oct 26 21:31:17 GMT 2025","Sun Oct 26 21:31:17 GMT 2025","200","src.main.api.tests","change_name_test","TestChangeName","","","test_change_name",""
"passed","Sun Oct 26 21:31:47 GMT 2025","Sun Oct 26 21:31:48 GMT 2025","1126","src.main.ui.tests","transfer_money_ui_test","TestTransferMoney","","","test_user_can_not_transfer_money_with_invalid_form[chromium-args1-The recipient name does not match the registered name-True]",""
"passed","Sun Oct 26 21:31:43 GMT 2025","Sun Oct 26 21:31:44 GMT 2025","979","src.main.ui.tests","transfer_money_ui_test","TestTransferMoney","","","test_user_can_not_transfer_money_with_invalid_form[chromium-args0-Please fill all fields and confirm-False]",""
"passed","Sun Oct 26 21:31:33 GMT 2025","Sun Oct 26 21:31:33 GMT 2025","638","src.main.ui.tests","change_name_ui_test","TestChangeName","","","test_user_can_not_change_name_to_invalid[chromium]",""
