"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Oct 27 16:27:28 GMT 2025","Mon Oct 27 16:27:29 GMT 2025","154","src.main.api.tests","create_user_test","TestCreateUser","","","test_create_valid_user[create_user_request0]",""
"passed","Mon Oct 27 16:28:02 GMT 2025","Mon Oct 27 16:28:03 GMT 2025","1153","src.main.ui.tests","transfer_money_ui_test","TestTransferMoney","","","test_user_can_not_transfer_money_with_invalid_form[chromium-args4-Error: Invalid transfer: insufficient funds or invalid accounts-True]",""
"passed","Mon Oct 27 16:27:51 GMT 2025","Mon Oct 27 16:27:52 GMT 2025","666","src.main.ui.tests","deposit_money_ui_test","TestDepositMoney","","","test_deposit_money_page[chromium-100.01]",""
"passed","Mon Oct 27 16:27:28 GMT 2025","Mon Oct 27 16:27:28 GMT 2025","82","src.main.api.tests","create_account_test","TestCreateAccount","","","test_create_account",""
"passed","Mon Oct 27 16:27:27 GMT 2025","Mon Oct 27 16:27:27 GMT 2025","79","src.main.api.tests","change_name_test","TestChangeName","","","test_change_name_to_invalid[Patel Matthew9]",""
"passed","Mon Oct 27 16:27:30 GMT 2025","Mon Oct 27 16:27:31 GMT 2025","390","src.main.api.tests","deposit_money_test","TestDepositMoney","","","test_deposit_money_to_another_user_account",""
"passed","Mon Oct 27 16:27:55 GMT 2025","Mon Oct 27 16:27:56 GMT 2025","607","src.main.ui.tests","deposit_money_ui_test","TestDepositMoney","","","test_deposit_invalid_amount[chromium-5001-Please deposit less or equal to 5000]",""
"passed","Mon Oct 27 16:27:46 GMT 2025","Mon Oct 27 16:27:47 GMT 2025","345","src.main.ui.tests","login_user_ui_test","TestLoginUser","","","test_login_user[chromium]",""
"passed","Mon Oct 27 16:27:29 GMT 2025","Mon Oct 27 16:27:29 GMT 2025","79","src.main.api.tests","create_user_test","TestCreateUser","","","test_create_invalid_user[ababababababababababababab-k%U620MIym-USER-username-Username must be between 3 and 15 characters]",""
"skipped","Mon Oct 27 16:27:32 GMT 2025","Mon Oct 27 16:27:32 GMT 2025","0","src.main.api.tests","deposit_money_test","TestDepositMoney","","","test_deposit_beyond_limit",""
"passed","Mon Oct 27 16:27:35 GMT 2025","Mon Oct 27 16:27:35 GMT 2025","158","src.main.api.tests","test_transfer_money","TestTransferMoney","","","test_transfer_money_beyond_balance",""
"passed","Mon Oct 27 16:27:26 GMT 2025","Mon Oct 27 16:27:26 GMT 2025","204","src.main.api.tests","change_name_test","TestChangeName","","","test_change_name",""
"passed","Mon Oct 27 16:27:58 GMT 2025","Mon Oct 27 16:28:01 GMT 2025","2642","src.main.ui.tests","transfer_money_ui_test","TestTransferMoney","","","test_user_can_not_transfer_money_with_invalid_form[chromium-args3-Please fill all fields and confirm-False]",""
"passed","Mon Oct 27 16:27:26 GMT 2025","Mon Oct 27 16:27:26 GMT 2025","79","src.main.api.tests","change_name_test","TestChangeName","","","test_change_name_to_invalid[]",""
"passed","Mon Oct 27 16:27:40 GMT 2025","Mon Oct 27 16:27:40 GMT 2025","643","src.main.ui.tests","change_name_ui_test","TestChangeName","","","test_user_can_not_change_name_to_invalid[chromium]",""
"passed","Mon Oct 27 16:27:28 GMT 2025","Mon Oct 27 16:27:28 GMT 2025","80","src.main.api.tests","change_name_test","TestChangeName","","","test_change_name_to_invalid[Caldwell Kendra Chase]",""
"passed","Mon Oct 27 16:27:44 GMT 2025","Mon Oct 27 16:27:45 GMT 2025","557","src.main.ui.tests","deposit_money_ui_test","TestDepositMoney","","","test_deposit_invalid_amount[chromium--100-Please enter a valid amount]",""
"passed","Mon Oct 27 16:27:36 GMT 2025","Mon Oct 27 16:27:36 GMT 2025","315","src.main.api.tests","test_transfer_money","TestTransferMoney","","","test_transfer_to_own_account",""
"passed","Mon Oct 27 16:27:53 GMT 2025","Mon Oct 27 16:27:54 GMT 2025","1089","src.main.ui.tests","transfer_money_ui_test","TestTransferMoney","","","test_user_can_not_transfer_money_with_invalid_form[chromium-args1-The recipient name does not match the registered name-True]",""
"passed","Mon Oct 27 16:27:29 GMT 2025","Mon Oct 27 16:27:29 GMT 2025","78","src.main.api.tests","create_user_test","TestCreateUser","","","test_create_invalid_user[@ababab-0Jjy8!G5Wc-USER-username-Username must contain only letters, digits, dashes, underscores, and dots]",""
"passed","Mon Oct 27 16:27:27 GMT 2025","Mon Oct 27 16:27:27 GMT 2025","81","src.main.api.tests","change_name_test","TestChangeName","","","test_change_name_to_invalid[Cohen]",""
"passed","Mon Oct 27 16:27:27 GMT 2025","Mon Oct 27 16:27:27 GMT 2025","79","src.main.api.tests","change_name_test","TestChangeName","","","test_change_name_to_invalid[Mcdonald Jeffrey#]",""
"passed","Mon Oct 27 16:27:46 GMT 2025","Mon Oct 27 16:27:46 GMT 2025","322","src.main.ui.tests","login_user_ui_test","TestLoginUser","","","test_login_admin[chromium]",""
"passed","Mon Oct 27 16:27:45 GMT 2025","Mon Oct 27 16:27:46 GMT 2025","462","src.main.ui.tests","deposit_money_ui_test","TestDepositMoney","","","test_deposit_no_account[chromium]",""
"passed","Mon Oct 27 16:27:42 GMT 2025","Mon Oct 27 16:27:43 GMT 2025","467","src.main.ui.tests","create_user_ui_test","TestCreateUser","","","test_admin_can_not_create_user_with_invalid_data[chromium]",""
"passed","Mon Oct 27 16:27:29 GMT 2025","Mon Oct 27 16:27:29 GMT 2025","183","src.main.api.tests","deposit_money_test","TestDepositMoney","","","test_deposit_money[1e-06]",""
"passed","Mon Oct 27 16:27:32 GMT 2025","Mon Oct 27 16:27:32 GMT 2025","79","src.main.api.tests","login_user_test","TestLoginUser","","","test_login_admin_user",""
"passed","Mon Oct 27 16:27:41 GMT 2025","Mon Oct 27 16:27:42 GMT 2025","628","src.main.ui.tests","create_user_ui_test","TestCreateUser","","","test_admin_can_create_user[chromium]",""
"passed","Mon Oct 27 16:27:49 GMT 2025","Mon Oct 27 16:27:50 GMT 2025","872","src.main.ui.tests","transfer_money_ui_test","TestTransferMoney","","","test_user_can_not_transfer_money_with_invalid_form[chromium-args0-Please fill all fields and confirm-False]",""
"passed","Mon Oct 27 16:27:56 GMT 2025","Mon Oct 27 16:27:57 GMT 2025","1019","src.main.ui.tests","transfer_money_ui_test","TestTransferMoney","","","test_user_can_not_transfer_money_with_invalid_form[chromium-args2-Please fill all fields and confirm-False]",""
"passed","Mon Oct 27 16:27:36 GMT 2025","Mon Oct 27 16:27:37 GMT 2025","158","src.main.api.tests","test_transfer_money","TestTransferMoney","","","test_transfer_without_access_to_account",""
"passed","Mon Oct 27 16:27:33 GMT 2025","Mon Oct 27 16:27:33 GMT 2025","315","src.main.api.tests","test_transfer_money","TestTransferMoney","","","test_transfer_money_to_another_user[0.20132776990727974]",""
"passed","Mon Oct 27 16:27:29 GMT 2025","Mon Oct 27 16:27:29 GMT 2025","78","src.main.api.tests","create_user_test","TestCreateUser","","","test_create_invalid_user[ab-5cV!Lk79De-USER-username-Username must be between 3 and 15 characters]",""
"passed","Mon Oct 27 16:27:32 GMT 2025","Mon Oct 27 16:27:32 GMT 2025","82","src.main.api.tests","login_user_test","TestLoginUser","","","test_login_user",""
"passed","Mon Oct 27 16:27:28 GMT 2025","Mon Oct 27 16:27:28 GMT 2025","78","src.main.api.tests","change_name_test","TestChangeName","","","test_change_name_to_invalid[GGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGG]",""
"passed","Mon Oct 27 16:27:43 GMT 2025","Mon Oct 27 16:27:44 GMT 2025","769","src.main.ui.tests","deposit_money_ui_test","TestDepositMoney","","","test_deposit_money_page[chromium-100]",""
"passed","Mon Oct 27 16:27:32 GMT 2025","Mon Oct 27 16:27:32 GMT 2025","156","src.main.api.tests","deposit_money_test","TestDepositMoney","","","test_deposit_invalid_amount[-1]",""
"skipped","Mon Oct 27 16:27:35 GMT 2025","Mon Oct 27 16:27:35 GMT 2025","0","src.main.api.tests","test_transfer_money","TestTransferMoney","","","test_transfer_money_beyond_limit",""
"passed","Mon Oct 27 16:27:29 GMT 2025","Mon Oct 27 16:27:29 GMT 2025","85","src.main.api.tests","create_user_test","TestCreateUser","","","test_create_invalid_user[-97Kxs8=qZC-USER-username-Username must be between 3 and 15 characters]",""
"passed","Mon Oct 27 16:27:52 GMT 2025","Mon Oct 27 16:27:53 GMT 2025","605","src.main.ui.tests","deposit_money_ui_test","TestDepositMoney","","","test_deposit_invalid_amount[chromium-None-Please enter a valid amount]",""
"passed","Mon Oct 27 16:27:30 GMT 2025","Mon Oct 27 16:27:30 GMT 2025","157","src.main.api.tests","deposit_money_test","TestDepositMoney","","","test_deposit_money[5000.0]",""
"passed","Mon Oct 27 16:27:41 GMT 2025","Mon Oct 27 16:27:41 GMT 2025","472","src.main.ui.tests","create_account_ui_test","TestCreateAccount","","","test_user_can_create_account[chromium]",""
"passed","Mon Oct 27 16:27:47 GMT 2025","Mon Oct 27 16:27:49 GMT 2025","1185","src.main.ui.tests","transfer_money_ui_test","TestTransferMoney","","","test_user_can_transfer_money[chromium]",""
"passed","Mon Oct 27 16:27:31 GMT 2025","Mon Oct 27 16:27:31 GMT 2025","81","src.main.api.tests","deposit_money_test","TestDepositMoney","","","test_deposit_money_to_non_existent_account",""
"passed","Mon Oct 27 16:27:31 GMT 2025","Mon Oct 27 16:27:31 GMT 2025","157","src.main.api.tests","deposit_money_test","TestDepositMoney","","","test_deposit_invalid_amount[0]",""
"passed","Mon Oct 27 16:27:39 GMT 2025","Mon Oct 27 16:27:39 GMT 2025","731","src.main.ui.tests","change_name_ui_test","TestChangeName","","","test_user_can_change_name[chromium]",""
"passed","Mon Oct 27 16:28:04 GMT 2025","Mon Oct 27 16:28:05 GMT 2025","993","src.main.ui.tests","transfer_money_ui_test","TestTransferMoney","","","test_user_can_not_transfer_money_with_invalid_form[chromium-args5-Please fill all fields and confirm-False]",""
"passed","Mon Oct 27 16:27:34 GMT 2025","Mon Oct 27 16:27:34 GMT 2025","391","src.main.api.tests","test_transfer_money","TestTransferMoney","","","test_transfer_money_to_another_user[10000.0]",""
