"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Sat Nov 01 19:55:59 GMT 2025","Sat Nov 01 19:55:59 GMT 2025","0","src.main.api.tests","test_transfer_money","TestTransferMoney","","","test_transfer_money_beyond_limit",""
"passed","Sat Nov 01 19:56:00 GMT 2025","Sat Nov 01 19:56:00 GMT 2025","159","src.main.api.tests","test_transfer_money","TestTransferMoney","","","test_transfer_without_access_to_account",""
"passed","Sat Nov 01 19:56:12 GMT 2025","Sat Nov 01 19:56:13 GMT 2025","1216","src.main.ui.tests","transfer_money_ui_test","TestTransferMoney","","","test_user_can_transfer_money[chromium]",""
"passed","Sat Nov 01 19:56:04 GMT 2025","Sat Nov 01 19:56:05 GMT 2025","653","src.main.ui.tests","change_name_ui_test","TestChangeName","","","test_user_can_not_change_name_to_invalid[chromium]",""
"passed","Sat Nov 01 19:55:56 GMT 2025","Sat Nov 01 19:55:56 GMT 2025","80","src.main.api.tests","login_user_test","TestLoginUser","","","test_login_admin_user",""
"passed","Sat Nov 01 19:56:09 GMT 2025","Sat Nov 01 19:56:09 GMT 2025","700","src.main.ui.tests","deposit_money_ui_test","TestDepositMoney","","","test_deposit_invalid_amount[chromium--100-Please enter a valid amount]",""
"passed","Sat Nov 01 19:55:54 GMT 2025","Sat Nov 01 19:55:54 GMT 2025","392","src.main.api.tests","deposit_money_test","TestDepositMoney","","","test_deposit_money_to_another_user_account",""
"passed","Sat Nov 01 19:55:52 GMT 2025","Sat Nov 01 19:55:52 GMT 2025","79","src.main.api.tests","create_user_test","TestCreateUser","","","test_create_invalid_user[ab-Ij10Ij1B^x-USER-username-Username must be between 3 and 15 characters]",""
"passed","Sat Nov 01 19:56:10 GMT 2025","Sat Nov 01 19:56:10 GMT 2025","291","src.main.ui.tests","login_user_ui_test","TestLoginUser","","","test_login_admin[chromium]",""
"passed","Sat Nov 01 19:56:23 GMT 2025","Sat Nov 01 19:56:24 GMT 2025","1047","src.main.ui.tests","transfer_money_ui_test","TestTransferMoney","","","test_user_can_not_transfer_money_with_invalid_form[chromium-args3-Please fill all fields and confirm-False]",""
"passed","Sat Nov 01 19:56:21 GMT 2025","Sat Nov 01 19:56:22 GMT 2025","1052","src.main.ui.tests","transfer_money_ui_test","TestTransferMoney","","","test_user_can_not_transfer_money_with_invalid_form[chromium-args2-Please fill all fields and confirm-False]",""
"passed","Sat Nov 01 19:55:57 GMT 2025","Sat Nov 01 19:55:58 GMT 2025","399","src.main.api.tests","test_transfer_money","TestTransferMoney","","","test_transfer_money_to_another_user[10000.0]",""
"passed","Sat Nov 01 19:56:17 GMT 2025","Sat Nov 01 19:56:17 GMT 2025","576","src.main.ui.tests","deposit_money_ui_test","TestDepositMoney","","","test_deposit_invalid_amount[chromium-None-Please enter a valid amount]",""
"passed","Sat Nov 01 19:56:05 GMT 2025","Sat Nov 01 19:56:05 GMT 2025","481","src.main.ui.tests","create_account_ui_test","TestCreateAccount","","","test_user_can_create_account[chromium]",""
"passed","Sat Nov 01 19:55:52 GMT 2025","Sat Nov 01 19:55:52 GMT 2025","154","src.main.api.tests","create_user_test","TestCreateUser","","","test_create_valid_user[create_user_request0]",""
"passed","Sat Nov 01 19:55:50 GMT 2025","Sat Nov 01 19:55:50 GMT 2025","81","src.main.api.tests","change_name_test","TestChangeName","","","test_change_name_to_invalid[Chan Rhonda&]",""
"passed","Sat Nov 01 19:56:18 GMT 2025","Sat Nov 01 19:56:19 GMT 2025","1120","src.main.ui.tests","transfer_money_ui_test","TestTransferMoney","","","test_user_can_not_transfer_money_with_invalid_form[chromium-args1-The recipient name does not match the registered name-True]",""
"passed","Sat Nov 01 19:55:51 GMT 2025","Sat Nov 01 19:55:51 GMT 2025","81","src.main.api.tests","change_name_test","TestChangeName","","","test_change_name_to_invalid[xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx]",""
"passed","Sat Nov 01 19:56:06 GMT 2025","Sat Nov 01 19:56:06 GMT 2025","663","src.main.ui.tests","create_user_ui_test","TestCreateUser","","","test_admin_can_create_user[chromium]",""
"passed","Sat Nov 01 19:56:11 GMT 2025","Sat Nov 01 19:56:11 GMT 2025","320","src.main.ui.tests","login_user_ui_test","TestLoginUser","","","test_login_user[chromium]",""
"passed","Sat Nov 01 19:55:53 GMT 2025","Sat Nov 01 19:55:53 GMT 2025","208","src.main.api.tests","deposit_money_test","TestDepositMoney","","","test_deposit_money[1e-06]",""
"passed","Sat Nov 01 19:55:50 GMT 2025","Sat Nov 01 19:55:50 GMT 2025","81","src.main.api.tests","change_name_test","TestChangeName","","","test_change_name_to_invalid[]",""
"passed","Sat Nov 01 19:56:25 GMT 2025","Sat Nov 01 19:56:26 GMT 2025","1221","src.main.ui.tests","transfer_money_ui_test","TestTransferMoney","","","test_user_can_not_transfer_money_with_invalid_form[chromium-args4-Error: Invalid transfer: insufficient funds or invalid accounts-True]",""
"passed","Sat Nov 01 19:56:27 GMT 2025","Sat Nov 01 19:56:28 GMT 2025","1000","src.main.ui.tests","transfer_money_ui_test","TestTransferMoney","","","test_user_can_not_transfer_money_with_invalid_form[chromium-args5-Please fill all fields and confirm-False]",""
"passed","Sat Nov 01 19:56:20 GMT 2025","Sat Nov 01 19:56:20 GMT 2025","551","src.main.ui.tests","deposit_money_ui_test","TestDepositMoney","","","test_deposit_invalid_amount[chromium-5001-Please deposit less or equal to 5000]",""
"passed","Sat Nov 01 19:55:52 GMT 2025","Sat Nov 01 19:55:52 GMT 2025","87","src.main.api.tests","create_user_test","TestCreateUser","","","test_create_invalid_user[-r0l1^5IVVm-USER-username-Username must be between 3 and 15 characters]",""
"passed","Sat Nov 01 19:55:51 GMT 2025","Sat Nov 01 19:55:51 GMT 2025","79","src.main.api.tests","change_name_test","TestChangeName","","","test_change_name_to_invalid[Jones John1]",""
"passed","Sat Nov 01 19:55:56 GMT 2025","Sat Nov 01 19:55:56 GMT 2025","83","src.main.api.tests","login_user_test","TestLoginUser","","","test_login_user",""
"passed","Sat Nov 01 19:55:54 GMT 2025","Sat Nov 01 19:55:54 GMT 2025","85","src.main.api.tests","deposit_money_test","TestDepositMoney","","","test_deposit_money_to_non_existent_account",""
"passed","Sat Nov 01 19:55:55 GMT 2025","Sat Nov 01 19:55:55 GMT 2025","156","src.main.api.tests","deposit_money_test","TestDepositMoney","","","test_deposit_invalid_amount[-1]",""
"passed","Sat Nov 01 19:55:55 GMT 2025","Sat Nov 01 19:55:55 GMT 2025","158","src.main.api.tests","deposit_money_test","TestDepositMoney","","","test_deposit_invalid_amount[0]",""
"passed","Sat Nov 01 19:55:59 GMT 2025","Sat Nov 01 19:55:59 GMT 2025","160","src.main.api.tests","test_transfer_money","TestTransferMoney","","","test_transfer_money_beyond_balance",""
"passed","Sat Nov 01 19:55:53 GMT 2025","Sat Nov 01 19:55:53 GMT 2025","160","src.main.api.tests","deposit_money_test","TestDepositMoney","","","test_deposit_money[5000.0]",""
"passed","Sat Nov 01 19:55:50 GMT 2025","Sat Nov 01 19:55:50 GMT 2025","82","src.main.api.tests","change_name_test","TestChangeName","","","test_change_name_to_invalid[Clarke]",""
"passed","Sat Nov 01 19:56:07 GMT 2025","Sat Nov 01 19:56:08 GMT 2025","797","src.main.ui.tests","deposit_money_ui_test","TestDepositMoney","","","test_deposit_money_page[chromium-100]",""
