"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Sun Nov 02 08:52:20 GMT 2025","Sun Nov 02 08:52:20 GMT 2025","0","src.main.api.tests","test_transfer_money","TestTransferMoney","","","test_transfer_money_beyond_limit",""
"passed","Sun Nov 02 08:52:13 GMT 2025","Sun Nov 02 08:52:13 GMT 2025","86","src.main.api.tests","create_user_test","TestCreateUser","","","test_create_invalid_user[-Us2U1wM2l@-USER-username-Username must be between 3 and 15 characters]",""
"passed","Sun Nov 02 08:52:28 GMT 2025","Sun Nov 02 08:52:28 GMT 2025","541","src.main.ui.tests","deposit_money_ui_test","TestDepositMoney","","","test_deposit_invalid_amount[chromium--100-Please enter a valid amount]",""
"passed","Sun Nov 02 08:52:33 GMT 2025","Sun Nov 02 08:52:34 GMT 2025","865","src.main.ui.tests","transfer_money_ui_test","TestTransferMoney","","","test_user_can_not_transfer_money_with_invalid_form[chromium-args0-Please fill all fields and confirm-False]",""
"passed","Sun Nov 02 08:52:13 GMT 2025","Sun Nov 02 08:52:13 GMT 2025","81","src.main.api.tests","create_user_test","TestCreateUser","","","test_create_invalid_user[@ababab-QJ85L%0mbh-USER-username-Username must contain only letters, digits, dashes, underscores, and dots]",""
"passed","Sun Nov 02 08:52:11 GMT 2025","Sun Nov 02 08:52:11 GMT 2025","81","src.main.api.tests","change_name_test","TestChangeName","","","test_change_name_to_invalid[]",""
"passed","Sun Nov 02 08:52:20 GMT 2025","Sun Nov 02 08:52:20 GMT 2025","241","src.main.api.tests","test_transfer_money","TestTransferMoney","","","test_transfer_to_own_account",""
"passed","Sun Nov 02 08:52:16 GMT 2025","Sun Nov 02 08:52:16 GMT 2025","158","src.main.api.tests","deposit_money_test","TestDepositMoney","","","test_deposit_invalid_amount[0]",""
"passed","Sun Nov 02 08:52:13 GMT 2025","Sun Nov 02 08:52:13 GMT 2025","82","src.main.api.tests","create_account_test","TestCreateAccount","","","test_create_account",""
"passed","Sun Nov 02 08:52:17 GMT 2025","Sun Nov 02 08:52:18 GMT 2025","315","src.main.api.tests","test_transfer_money","TestTransferMoney","","","test_transfer_money_to_another_user[0.21118584986423128]",""
"passed","Sun Nov 02 08:52:17 GMT 2025","Sun Nov 02 08:52:17 GMT 2025","84","src.main.api.tests","login_user_test","TestLoginUser","","","test_login_user",""
"passed","Sun Nov 02 08:52:17 GMT 2025","Sun Nov 02 08:52:17 GMT 2025","78","src.main.api.tests","login_user_test","TestLoginUser","","","test_login_admin_user",""
"passed","Sun Nov 02 08:52:22 GMT 2025","Sun Nov 02 08:52:23 GMT 2025","710","src.main.ui.tests","change_name_ui_test","TestChangeName","","","test_user_can_change_name[chromium]",""
"passed","Sun Nov 02 08:52:11 GMT 2025","Sun Nov 02 08:52:11 GMT 2025","82","src.main.api.tests","change_name_test","TestChangeName","","","test_change_name_to_invalid[Adams]",""
"passed","Sun Nov 02 08:52:35 GMT 2025","Sun Nov 02 08:52:36 GMT 2025","568","src.main.ui.tests","deposit_money_ui_test","TestDepositMoney","","","test_deposit_invalid_amount[chromium-None-Please enter a valid amount]",""
"passed","Sun Nov 02 08:52:24 GMT 2025","Sun Nov 02 08:52:25 GMT 2025","467","src.main.ui.tests","create_account_ui_test","TestCreateAccount","","","test_user_can_create_account[chromium]",""
"passed","Sun Nov 02 08:52:15 GMT 2025","Sun Nov 02 08:52:15 GMT 2025","393","src.main.api.tests","deposit_money_test","TestDepositMoney","","","test_deposit_money_to_another_user_account",""
"passed","Sun Nov 02 08:52:11 GMT 2025","Sun Nov 02 08:52:12 GMT 2025","81","src.main.api.tests","change_name_test","TestChangeName","","","test_change_name_to_invalid[Adams Andrew&]",""
"passed","Sun Nov 02 08:52:34 GMT 2025","Sun Nov 02 08:52:35 GMT 2025","791","src.main.ui.tests","deposit_money_ui_test","TestDepositMoney","","","test_deposit_money_page[chromium-100.01]",""
"passed","Sun Nov 02 08:52:12 GMT 2025","Sun Nov 02 08:52:12 GMT 2025","80","src.main.api.tests","change_name_test","TestChangeName","","","test_change_name_to_invalid[Armstrong Daniel Susan]",""
"passed","Sun Nov 02 08:52:10 GMT 2025","Sun Nov 02 08:52:11 GMT 2025","181","src.main.api.tests","change_name_test","TestChangeName","","","test_change_name",""
"passed","Sun Nov 02 08:52:13 GMT 2025","Sun Nov 02 08:52:13 GMT 2025","153","src.main.api.tests","create_user_test","TestCreateUser","","","test_create_valid_user[create_user_request0]",""
