"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Oct 27 16:04:12 GMT 2025","Mon Oct 27 16:04:13 GMT 2025","1005","src.main.ui.tests","transfer_money_ui_test","TestTransferMoney","","","test_user_can_not_transfer_money_with_invalid_form[chromium-args3-Please fill all fields and confirm-False]",""
"passed","Mon Oct 27 16:03:54 GMT 2025","Mon Oct 27 16:03:55 GMT 2025","499","src.main.ui.tests","create_account_ui_test","TestCreateAccount","","","test_user_can_create_account[chromium]",""
"passed","Mon Oct 27 16:03:46 GMT 2025","Mon Oct 27 16:03:47 GMT 2025","317","src.main.api.tests","test_transfer_money","TestTransferMoney","","","test_transfer_money_to_another_user[0.11765988956406748]",""
"passed","Mon Oct 27 16:03:43 GMT 2025","Mon Oct 27 16:03:43 GMT 2025","158","src.main.api.tests","deposit_money_test","TestDepositMoney","","","test_deposit_money[5000.0]",""
"passed","Mon Oct 27 16:03:40 GMT 2025","Mon Oct 27 16:03:40 GMT 2025","79","src.main.api.tests","change_name_test","TestChangeName","","","test_change_name_to_invalid[]",""
"skipped","Mon Oct 27 16:03:45 GMT 2025","Mon Oct 27 16:03:45 GMT 2025","0","src.main.api.tests","deposit_money_test","TestDepositMoney","","","test_deposit_beyond_limit",""
"passed","Mon Oct 27 16:03:58 GMT 2025","Mon Oct 27 16:03:58 GMT 2025","594","src.main.ui.tests","deposit_money_ui_test","TestDepositMoney","","","test_deposit_invalid_amount[chromium--100-Please enter a valid amount]",""
"passed","Mon Oct 27 16:03:40 GMT 2025","Mon Oct 27 16:03:41 GMT 2025","78","src.main.api.tests","change_name_test","TestChangeName","","","test_change_name_to_invalid[Gabriel Hamilton+]",""
"passed","Mon Oct 27 16:03:40 GMT 2025","Mon Oct 27 16:03:40 GMT 2025","79","src.main.api.tests","change_name_test","TestChangeName","","","test_change_name_to_invalid[Howard]",""
"passed","Mon Oct 27 16:03:49 GMT 2025","Mon Oct 27 16:03:49 GMT 2025","313","src.main.api.tests","test_transfer_money","TestTransferMoney","","","test_transfer_to_own_account",""
"passed","Mon Oct 27 16:04:05 GMT 2025","Mon Oct 27 16:04:06 GMT 2025","649","src.main.ui.tests","deposit_money_ui_test","TestDepositMoney","","","test_deposit_invalid_amount[chromium-None-Please enter a valid amount]",""
"passed","Mon Oct 27 16:03:52 GMT 2025","Mon Oct 27 16:03:53 GMT 2025","731","src.main.ui.tests","change_name_ui_test","TestChangeName","","","test_user_can_change_name[chromium]",""
"passed","Mon Oct 27 16:03:47 GMT 2025","Mon Oct 27 16:03:48 GMT 2025","391","src.main.api.tests","test_transfer_money","TestTransferMoney","","","test_transfer_money_to_another_user[10000.0]",""
"passed","Mon Oct 27 16:03:42 GMT 2025","Mon Oct 27 16:03:42 GMT 2025","82","src.main.api.tests","create_account_test","TestCreateAccount","","","test_create_account",""
"passed","Mon Oct 27 16:03:45 GMT 2025","Mon Oct 27 16:03:45 GMT 2025","159","src.main.api.tests","deposit_money_test","TestDepositMoney","","","test_deposit_invalid_amount[0]",""
"passed","Mon Oct 27 16:03:42 GMT 2025","Mon Oct 27 16:03:42 GMT 2025","79","src.main.api.tests","create_user_test","TestCreateUser","","","test_create_invalid_user[ababababababababababababab-7JxnwY%S35-USER-username-Username must be between 3 and 15 characters]",""
"passed","Mon Oct 27 16:03:59 GMT 2025","Mon Oct 27 16:03:59 GMT 2025","310","src.main.ui.tests","login_user_ui_test","TestLoginUser","","","test_login_admin[chromium]",""
"passed","Mon Oct 27 16:04:03 GMT 2025","Mon Oct 27 16:04:04 GMT 2025","820","src.main.ui.tests","transfer_money_ui_test","TestTransferMoney","","","test_user_can_not_transfer_money_with_invalid_form[chromium-args0-Please fill all fields and confirm-False]",""
"passed","Mon Oct 27 16:03:45 GMT 2025","Mon Oct 27 16:03:45 GMT 2025","156","src.main.api.tests","deposit_money_test","TestDepositMoney","","","test_deposit_invalid_amount[-1]",""
"passed","Mon Oct 27 16:03:41 GMT 2025","Mon Oct 27 16:03:41 GMT 2025","81","src.main.api.tests","change_name_test","TestChangeName","","","test_change_name_to_invalid[wwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwww]",""
"passed","Mon Oct 27 16:03:42 GMT 2025","Mon Oct 27 16:03:42 GMT 2025","85","src.main.api.tests","create_user_test","TestCreateUser","","","test_create_invalid_user[-lC596$JKew-USER-username-Username must be between 3 and 15 characters]",""
"passed","Mon Oct 27 16:03:53 GMT 2025","Mon Oct 27 16:03:54 GMT 2025","663","src.main.ui.tests","change_name_ui_test","TestChangeName","","","test_user_can_not_change_name_to_invalid[chromium]",""
"passed","Mon Oct 27 16:04:10 GMT 2025","Mon Oct 27 16:04:11 GMT 2025","1024","src.main.ui.tests","transfer_money_ui_test","TestTransferMoney","","","test_user_can_not_transfer_money_with_invalid_form[chromium-args2-Please fill all fields and confirm-False]",""
"passed","Mon Oct 27 16:04:00 GMT 2025","Mon Oct 27 16:04:00 GMT 2025","297","src.main.ui.tests","login_user_ui_test","TestLoginUser","","","test_login_user[chromium]",""
"passed","Mon Oct 27 16:03:42 GMT 2025","Mon Oct 27 16:03:42 GMT 2025","78","src.main.api.tests","create_user_test","TestCreateUser","","","test_create_invalid_user[@ababab-E!Hwd675pC-USER-username-Username must contain only letters, digits, dashes, underscores, and dots]",""
"passed","Mon Oct 27 16:04:16 GMT 2025","Mon Oct 27 16:04:17 GMT 2025","1002","src.main.ui.tests","transfer_money_ui_test","TestTransferMoney","","","test_user_can_not_transfer_money_with_invalid_form[chromium-args5-Please fill all fields and confirm-False]",""
"passed","Mon Oct 27 16:03:56 GMT 2025","Mon Oct 27 16:03:56 GMT 2025","480","src.main.ui.tests","create_user_ui_test","TestCreateUser","","","test_admin_can_not_create_user_with_invalid_data[chromium]",""
"passed","Mon Oct 27 16:03:39 GMT 2025","Mon Oct 27 16:03:40 GMT 2025","216","src.main.api.tests","change_name_test","TestChangeName","","","test_change_name",""
"passed","Mon Oct 27 16:03:43 GMT 2025","Mon Oct 27 16:03:43 GMT 2025","218","src.main.api.tests","deposit_money_test","TestDepositMoney","","","test_deposit_money[1e-06]",""
"passed","Mon Oct 27 16:04:07 GMT 2025","Mon Oct 27 16:04:08 GMT 2025","1107","src.main.ui.tests","transfer_money_ui_test","TestTransferMoney","","","test_user_can_not_transfer_money_with_invalid_form[chromium-args1-The recipient name does not match the registered name-True]",""
"passed","Mon Oct 27 16:03:41 GMT 2025","Mon Oct 27 16:03:41 GMT 2025","79","src.main.api.tests","change_name_test","TestChangeName","","","test_change_name_to_invalid[Mr. Scott Campbell Ashley]",""
